id,name,nationality,income,debtRatio,creditScore,loanAmount,gender,age,riskProbability,decision,debt_to_income,credit_utilization,payment_history_score,loan_repayment_ratio
LENDING-102401,Susan Rodriguez,United Kingdom,80652,0.2594,545,28963,Female,19,0.4702,Reject,0.35911074740861976,0.3,1.0,2.784656285605773
LENDING-102402,Charles Miller,United States,25887,0.4574,563,12314,Female,24,0.5374,Reject,0.4756827751381002,0.3,1.0,2.102241351307455
LENDING-102403,Karen Williams,Australia,22786,0.217,772,5000,Male,70,0.2388,Approve,0.2194329851663302,0.3,1.0,4.5572
LENDING-102404,Karen Miller,Japan,62881,0.3903,698,24258,Female,22,0.3515,Approve,0.38577630762869547,0.3,1.0,2.592175777063237
LENDING-102405,Thomas Williams,France,18349,0.3301,716,5000,Male,72,0.336,Approve,0.2724944138645158,0.3,1.0,3.6698
LENDING-102406,Elizabeth Gonzalez,United States,24353,0.2528,676,7325,Other,45,0.3535,Approve,0.3007842976224695,0.3,1.0,3.324641638225256
LENDING-102407,Thomas Hernandez,Australia,41646,0.0437,736,20181,Female,32,0.2167,Approve,0.4845843538395044,0.3,1.0,2.063624200981121
LENDING-102408,Linda Miller,United Kingdom,29821,0.1273,737,14002,Female,24,0.2466,Approve,0.4695348915193991,0.3,1.0,2.1297671761176975
LENDING-102409,Elizabeth Davis,Australia,38590,0.0397,673,8669,Female,71,0.2857,Approve,0.224643690075149,0.3,1.0,4.451493828584612
LENDING-102410,Robert Williams,Singapore,21466,0.4079,752,5550,Male,58,0.3185,Approve,0.2585484021242896,0.3,1.0,3.8677477477477478
LENDING-102411,David Anderson,Japan,53270,0.2895,606,17921,Female,27,0.4264,Reject,0.33641824666791814,0.3,1.0,2.9724903744210702
LENDING-102412,David Wilson,United Kingdom,17633,0.4814,783,6399,Female,25,0.3087,Approve,0.36289910962400046,0.3,1.0,2.755586810439131
LENDING-102413,Richard Wilson,Canada,36240,0.3493,850,16120,Female,41,0.1867,Approve,0.4448123620309051,0.3,1.0,2.2481389578163773
LENDING-102414,Elizabeth Lopez,United States,53923,0.4791,708,26175,Other,53,0.3717,Reject,0.4854143871817221,0.3,1.0,2.0600955109837633
LENDING-102415,Charles Davis,Canada,32487,0.3789,685,5011,Other,44,0.3774,Approve,0.15424631391017946,0.3,1.0,6.483137098383557
LENDING-102416,Sarah Martinez,France,30725,0.1057,587,13931,Male,65,0.4033,Reject,0.4534092758340114,0.3,1.0,2.2055128849328836
LENDING-102417,Robert Davis,Canada,25420,0.512,771,9155,Other,44,0.3271,Reject,0.3601494885916601,0.3,1.0,2.776624795193883
LENDING-102418,Sarah Lopez,Japan,68010,0.4071,793,12230,Other,19,0.2503,Approve,0.1798264961035142,0.3,1.0,5.560915780866721
LENDING-102419,Jessica Brown,France,76842,0.2436,749,35091,Male,49,0.2448,Approve,0.45666432419770436,0.3,1.0,2.189792254424211
LENDING-102420,James Martin,United States,26046,0.3493,721,8699,Other,20,0.3325,Approve,0.33398602472548566,0.3,1.0,2.994137257155995
LENDING-102421,John Rodriguez,Germany,74078,0.3903,636,35977,Male,26,0.4135,Reject,0.4856637598207295,0.3,1.0,2.059037718542402
LENDING-102422,Jessica Martinez,Singapore,22214,0.5137,765,10723,Male,24,0.3357,Reject,0.4827136040334924,0.3,1.0,2.0716217476452483
LENDING-102423,Barbara Garcia,United Kingdom,39369,0.51,786,10715,Female,45,0.3031,Reject,0.2721684574157332,0.3,1.0,3.674195053663089
LENDING-102424,Michael Rodriguez,France,39301,0.3172,706,5000,Female,25,0.3326,Approve,0.1272232258721152,0.3,1.0,7.8602
LENDING-102425,Michael Gonzalez,Australia,25746,0.3248,644,5000,Other,46,0.4093,Reject,0.19420492503689893,0.3,1.0,5.1492
LENDING-102426,Charles Hernandez,United States,23016,0.3868,608,9596,Other,26,0.4685,Reject,0.41692735488355925,0.3,1.0,2.3984993747394747
LENDING-102427,Richard Thomas,United States,36081,0.2634,794,5285,Male,38,0.2221,Approve,0.14647598459022754,0.3,1.0,6.827057710501419
LENDING-102428,Linda Moore,Singapore,32789,0.0439,707,13853,Female,61,0.2528,Approve,0.4224892494434109,0.3,1.0,2.366924131956977
LENDING-102429,Robert Jackson,United Kingdom,78669,0.1937,636,9837,Other,59,0.3522,Reject,0.12504290126987758,0.3,1.0,7.9972552607502285
LENDING-102430,Patricia Lopez,Germany,14060,0.2704,825,5000,Female,47,0.2014,Approve,0.35561877667140823,0.3,1.0,2.812
LENDING-102431,Jennifer Brown,France,34788,0.4,656,7820,Other,27,0.4142,Reject,0.22479015752558354,0.3,1.0,4.448593350383632
LENDING-102432,Michael Smith,Singapore,52514,0.3358,717,13246,Female,48,0.3196,Approve,0.25223749857180944,0.3,1.0,3.964517590215914
LENDING-102433,Richard Smith,United States,15045,0.3469,770,5000,Female,31,0.2838,Approve,0.33233632436025257,0.3,1.0,3.009
LENDING-102434,Charles Davis,France,20308,0.4514,707,5000,Female,68,0.3813,Reject,0.24620839078195786,0.3,1.0,4.0616
LENDING-102435,James Martinez,Canada,58019,0.3956,713,7059,Other,38,0.3391,Approve,0.12166704010755097,0.3,1.0,8.21915285451197
LENDING-102436,Barbara Lopez,France,45462,0.41,788,16568,Other,55,0.2679,Approve,0.36443623245787693,0.3,1.0,2.7439642684693384
LENDING-102437,Michael Rodriguez,Japan,61648,0.1321,664,7791,Female,18,0.3117,Approve,0.12637879574357644,0.3,1.0,7.912719804903094
LENDING-102438,Charles Gonzalez,Singapore,43497,0.0996,843,12296,Male,45,0.1158,Approve,0.2826861622640642,0.3,1.0,3.53749186727391
LENDING-102439,Richard Jones,United Kingdom,39266,0.5932,804,11388,Female,34,0.3085,Reject,0.2900219018998625,0.3,1.0,3.44801545486477
LENDING-102440,Michael Thomas,Germany,61801,0.2841,683,27447,Male,54,0.3365,Approve,0.44411902720020713,0.3,1.0,2.2516486319087696
LENDING-102441,Robert Hernandez,Germany,60393,0.3072,550,13056,Male,22,0.4892,Reject,0.21618399483383835,0.3,1.0,4.625689338235294
LENDING-102442,Sarah Garcia,Germany,34513,0.2802,791,13877,Male,69,0.2312,Approve,0.40208037551067716,0.3,1.0,2.4870649275780066
LENDING-102443,Jennifer Gonzalez,Singapore,27789,0.1133,850,13598,Male,52,0.1201,Approve,0.48933031055453596,0.3,1.0,2.0436093543168115
LENDING-102444,Mary Johnson,United States,21295,0.3231,764,5000,Male,65,0.2801,Approve,0.23479690068091102,0.3,1.0,4.259
LENDING-102445,Jennifer Garcia,Japan,33259,0.0004,850,5000,Other,22,0.0835,Approve,0.1503352476021528,0.3,1.0,6.6518
LENDING-102446,Richard Gonzalez,Japan,40463,0.2911,681,19260,Female,53,0.3515,Approve,0.4759904109927588,0.3,1.0,2.1008826583592937
LENDING-102447,John Garcia,United Kingdom,76990,0.2562,609,12534,Female,37,0.4013,Reject,0.16280036368359527,0.3,1.0,6.142492420615925
LENDING-102448,Jessica Rodriguez,Australia,37429,0.3065,720,5000,Female,37,0.3151,Approve,0.13358625664591628,0.3,1.0,7.4858
LENDING-102449,Michael Thomas,France,37517,0.2344,793,16982,Male,69,0.2137,Approve,0.45264813284644295,0.3,1.0,2.209221528677423
LENDING-102450,Patricia Martin,Germany,38885,0.3577,686,16806,Other,52,0.3668,Approve,0.4321975054648322,0.3,1.0,2.313756991550637
LENDING-102451,Richard Martinez,Singapore,42353,0.2305,682,16689,Female,21,0.3312,Approve,0.3940452860482138,0.3,1.0,2.5377793756366467
LENDING-102452,Michael Thomas,Australia,30181,0.5534,733,14301,Other,42,0.3786,Reject,0.4738411583446539,0.3,1.0,2.110411859310538
LENDING-102453,Mary Martin,Japan,28422,0.1591,592,11923,Male,76,0.415,Reject,0.41949897966364086,0.3,1.0,2.3837960244904806
LENDING-102454,James Johnson,United States,44455,0.1917,568,21350,Other,51,0.4429,Reject,0.48026093802721853,0.3,1.0,2.0822014051522246
LENDING-102455,Karen Williams,United States,29893,0.2282,674,12118,Other,24,0.3455,Approve,0.4053791857625531,0.3,1.0,2.4668262089453705
LENDING-102456,John Jones,Germany,20686,0.27,749,5000,Other,33,0.2808,Approve,0.24170936865512907,0.3,1.0,4.1372
LENDING-102457,Mary Moore,Japan,43764,0.039,594,7750,Other,18,0.3691,Reject,0.17708618956219724,0.3,1.0,5.646967741935484
LENDING-102458,Jessica Lopez,Singapore,17909,0.2552,641,5000,Other,68,0.3956,Reject,0.2791892344631191,0.3,1.0,3.5818
LENDING-102459,Jessica Garcia,Australia,25671,0.4874,763,9394,Male,76,0.3283,Approve,0.36593821822289746,0.3,1.0,2.732701724505003
LENDING-102460,Jennifer Wilson,United States,14377,0.249,850,5000,Other,57,0.1675,Approve,0.3477777004938443,0.3,1.0,2.8754
LENDING-102461,Sarah Wilson,United Kingdom,21764,0.533,676,5000,Female,67,0.4388,Reject,0.22973718066531887,0.3,1.0,4.3528
LENDING-102462,Patricia Jackson,Japan,39429,0.5961,721,13163,Female,25,0.3998,Reject,0.3338405741966573,0.3,1.0,2.9954417685937855
LENDING-102463,Sarah Thomas,France,38615,0.3779,677,7858,Female,73,0.3828,Approve,0.20349605075747768,0.3,1.0,4.914100279969458
LENDING-102464,James Davis,Singapore,16968,0.1537,781,7473,Female,77,0.2129,Approve,0.44041725601131543,0.3,1.0,2.2705740666399037
LENDING-102465,Sarah Anderson,United States,36130,0.2675,646,8148,Female,77,0.3847,Reject,0.2255189593135898,0.3,1.0,4.434216985763378
LENDING-102466,Sarah Moore,France,32494,0.3023,627,9220,Other,74,0.4177,Reject,0.2837446913276297,0.3,1.0,3.524295010845987
LENDING-102467,Michael Garcia,Singapore,89681,0.3901,691,14246,Female,24,0.3456,Approve,0.15885193073226214,0.3,1.0,6.295170574196265
LENDING-102468,James Williams,Germany,34490,0.0109,744,13876,Other,74,0.2017,Approve,0.4023195129022905,0.3,1.0,2.4855866243874316
LENDING-102469,John Hernandez,Germany,22956,0.1797,746,5000,Male,67,0.2559,Approve,0.21780798048440494,0.3,1.0,4.5912
LENDING-102470,Susan Thomas,Canada,85421,0.3113,850,41668,Female,24,0.1507,Approve,0.48779574109411034,0.3,1.0,2.0500383987712394
LENDING-102471,Patricia Gonzalez,Singapore,42122,0.16,472,5919,Other,60,0.5393,Reject,0.14052039314372536,0.3,1.0,7.116404798107789
LENDING-102472,Patricia Brown,France,112451,0.1796,556,32420,Male,54,0.4184,Reject,0.28830334990351353,0.3,1.0,3.468568784700802
LENDING-102473,Patricia Miller,Canada,46471,0.2928,641,10958,Other,30,0.3926,Reject,0.23580297389769964,0.3,1.0,4.240828618361014
LENDING-102474,Joseph Jones,United States,72783,0.0326,714,8116,Other,74,0.2218,Approve,0.11150955580286605,0.3,1.0,8.967841301133562
LENDING-102475,William Brown,Singapore,73303,0.0102,776,26298,Other,70,0.1471,Approve,0.3587574860510484,0.3,1.0,2.787398281238117
LENDING-102476,Charles Hernandez,Singapore,52996,0.4001,692,20957,Other,21,0.3659,Approve,0.3954449392406974,0.3,1.0,2.5287970606479937
LENDING-102477,David Thomas,Germany,53913,0.2553,729,20660,Other,47,0.2816,Approve,0.3832099864596665,0.3,1.0,2.6095353339787026
LENDING-102478,Karen Jones,Japan,50210,0.2161,706,15345,Other,35,0.2968,Approve,0.30561641107349136,0.3,1.0,3.27207559465624
LENDING-102479,Joseph Wilson,Germany,16565,0.6934,528,5844,Male,53,0.651,Reject,0.35279203139148807,0.3,1.0,2.8345311430527036
LENDING-102480,Jennifer Hernandez,France,42345,0.417,582,13191,Male,31,0.4963,Reject,0.31151257527453063,0.3,1.0,3.210143279508756
LENDING-102481,James Miller,France,49696,0.3809,600,24233,Other,53,0.4621,Reject,0.4876247585318738,0.3,1.0,2.050757231873891
LENDING-102482,Linda Miller,Germany,29112,0.3463,572,10722,Other,74,0.4926,Reject,0.3683017312448475,0.3,1.0,2.715165081141578
LENDING-102483,Charles Smith,Germany,15677,0.2191,794,5000,Female,56,0.219,Approve,0.3189385724309498,0.3,1.0,3.1354
LENDING-102484,Mary Garcia,United States,42203,0.1775,470,8200,Female,33,0.5467,Reject,0.1942989834845864,0.3,1.0,5.1467073170731705
LENDING-102485,Michael Anderson,United States,39247,0.3569,631,12381,Male,75,0.4264,Reject,0.31546360231355264,0.3,1.0,3.169937807931508
LENDING-102486,Jessica Anderson,United States,48106,0.5468,555,17749,Other,27,0.5618,Reject,0.36895605537770754,0.3,1.0,2.710349878866415
LENDING-102487,Linda Davis,Australia,19235,0.4686,761,5000,Female,19,0.3281,Approve,0.25994281258123214,0.3,1.0,3.847
LENDING-102488,William Jones,United States,29297,0.3166,801,13168,Male,19,0.2338,Approve,0.4494658156125201,0.3,1.0,2.224863304981774
LENDING-102489,Richard Rodriguez,United States,31405,0.2372,778,6755,Male,71,0.234,Approve,0.2150931380353447,0.3,1.0,4.6491487786824575
LENDING-102490,Linda Thomas,Canada,91576,0.1584,733,36212,Male,55,0.2294,Approve,0.39543111732331615,0.3,1.0,2.528885452336242
LENDING-102491,David Gonzalez,Canada,51162,0.003,824,19550,Male,49,0.1037,Approve,0.38211954184746494,0.3,1.0,2.6169820971867006
LENDING-102492,James Rodriguez,Australia,30056,0.2208,710,5586,Male,41,0.3039,Approve,0.18585307426137876,0.3,1.0,5.380594343000358
LENDING-102493,James Wilson,United States,50428,0.2877,661,22772,Other,39,0.3673,Approve,0.4515745220909019,0.3,1.0,2.2144739153346213
LENDING-102494,Linda Hernandez,Singapore,51818,0.2098,770,18079,Other,69,0.2243,Approve,0.34889420664633913,0.3,1.0,2.8661983516787433
LENDING-102495,Karen Jackson,Japan,18600,0.3644,657,9188,Other,24,0.4106,Reject,0.4939784946236559,0.3,1.0,2.024379625598607
LENDING-102496,Karen Miller,Australia,65747,0.6377,573,28354,Male,40,0.5606,Reject,0.4312592209530473,0.3,1.0,2.3187909995062426
LENDING-102497,Michael Martinez,France,79056,0.565,689,37146,Male,59,0.4056,Reject,0.469869459623558,0.3,1.0,2.1282506864803747
LENDING-102498,Charles Gonzalez,United States,56284,0.3909,519,25298,Male,71,0.5502,Reject,0.44947054225001776,0.3,1.0,2.224839908293146
LENDING-102499,Richard Anderson,United States,33131,0.3735,756,5000,Male,72,0.298,Approve,0.15091606048715706,0.3,1.0,6.6262
LENDING-102500,Susan Martinez,United States,60672,0.3483,711,14068,Other,26,0.3258,Approve,0.23186972573839662,0.3,1.0,4.312766562411146
LENDING-102501,Linda Gonzalez,United Kingdom,24700,0.4153,672,10603,Female,71,0.4064,Reject,0.4292712550607287,0.3,1.0,2.3295293784777895
LENDING-102502,Jessica Thomas,United Kingdom,21680,0.0045,680,5000,Female,27,0.276,Approve,0.23062730627306274,0.3,1.0,4.336
LENDING-102503,Jessica Rodriguez,Australia,72280,0.3692,721,28105,Male,62,0.3153,Approve,0.38883508577753184,0.3,1.0,2.571784380003558
LENDING-102504,Barbara Lopez,France,88339,0.2649,796,10498,Male,50,0.1942,Approve,0.11883765947090187,0.3,1.0,8.414840922080396
LENDING-102505,Thomas Brown,Canada,44300,0.4519,669,8735,Female,65,0.4109,Reject,0.1971783295711061,0.3,1.0,5.071551230681168
LENDING-102506,Joseph Rodriguez,Australia,25221,0.2086,631,8226,Female,30,0.3889,Reject,0.32615677411680744,0.3,1.0,3.0660102115244348
LENDING-102507,Karen Martinez,United Kingdom,11260,0.5853,617,5000,Other,72,0.5241,Reject,0.44404973357015987,0.3,1.0,2.252
LENDING-102508,Sarah Miller,Singapore,45182,0.2256,759,18532,Male,76,0.2444,Approve,0.4101633393829401,0.3,1.0,2.438053097345133
LENDING-102509,Jennifer Anderson,United States,51214,0.3331,599,16197,Female,40,0.4481,Reject,0.31626117858398095,0.3,1.0,3.161943569796876
LENDING-102510,Karen Thomas,Germany,48469,0.1795,625,13109,Other,46,0.3751,Reject,0.27046153211330953,0.3,1.0,3.697383477000534
LENDING-102511,Richard Johnson,Germany,31901,0.2229,821,10046,Male,49,0.1826,Approve,0.3149117582520924,0.3,1.0,3.1754927334262395
LENDING-102512,Robert Miller,Australia,80406,0.2356,625,35917,Female,69,0.3759,Reject,0.44669552023480835,0.3,1.0,2.238661358131247
LENDING-102513,Michael Smith,United States,31951,0.3467,735,9208,Female,31,0.3135,Approve,0.2881912929172796,0.3,1.0,3.4699174630755865
LENDING-102514,Sarah Jackson,United Kingdom,44889,0.3646,644,18385,Male,72,0.4117,Reject,0.4095658179063913,0.3,1.0,2.441610008158825
LENDING-102515,Susan Martin,Germany,21367,0.0821,784,5774,Other,64,0.1859,Approve,0.27022979360696403,0.3,1.0,3.700554208520956
LENDING-102516,Linda Miller,Singapore,38549,0.3784,654,6229,Female,49,0.4081,Reject,0.1615865521803419,0.3,1.0,6.188633809600256
LENDING-102517,Elizabeth Brown,Australia,57309,0.2155,683,10340,Other,53,0.3182,Approve,0.18042541311137866,0.3,1.0,5.5424564796905225
LENDING-102518,Jennifer Garcia,Singapore,22284,0.2533,679,5000,Female,23,0.3514,Approve,0.2243762340692874,0.3,1.0,4.4568
LENDING-102519,Susan Lopez,United States,93544,0.4109,747,28559,Other,73,0.2889,Approve,0.30530017959462924,0.3,1.0,3.275464827199832
LENDING-102520,David Wilson,Australia,47563,0.0113,633,5487,Male,32,0.3163,Reject,0.11536278199440742,0.3,1.0,8.668306907235284
LENDING-102521,Jessica Williams,Singapore,47745,0.016,785,6991,Other,67,0.1518,Approve,0.14642370928893078,0.3,1.0,6.829495065083679
LENDING-102522,Patricia Hernandez,Canada,15336,0.3006,800,5265,Male,36,0.2371,Approve,0.34330985915492956,0.3,1.0,2.9128205128205127
LENDING-102523,Karen Jones,United States,96837,0.3758,675,44872,Male,34,0.3552,Approve,0.4633766019186881,0.3,1.0,2.1580718488144055
LENDING-102524,Michael Jones,Germany,39288,0.2953,616,19198,Other,48,0.4242,Reject,0.4886479332111586,0.3,1.0,2.046463173247213
LENDING-102525,Michael Miller,Singapore,62217,0.1963,776,19109,Other,51,0.2085,Approve,0.307134705948535,0.3,1.0,3.255900361086399
LENDING-102526,Mary Gonzalez,Germany,24738,0.0168,716,10499,Other,47,0.2389,Approve,0.42440779367774273,0.3,1.0,2.356224402324031
LENDING-102527,Susan Taylor,Singapore,57214,0.0411,462,15491,Female,50,0.507,Reject,0.27075540951515364,0.3,1.0,3.693370344070751
LENDING-102528,Patricia Johnson,United States,66736,0.1998,813,23568,Female,49,0.1669,Approve,0.3531527211699832,0.3,1.0,2.8316361167685
LENDING-102529,Patricia Rodriguez,United Kingdom,52834,0.3559,615,21022,Other,29,0.4367,Reject,0.39788772381421056,0.3,1.0,2.5132718104842544
LENDING-102530,Karen Martinez,United Kingdom,35380,0.1515,658,5000,Male,33,0.3372,Approve,0.14132278123233466,0.3,1.0,7.076
LENDING-102531,Jennifer Garcia,Germany,90431,0.5471,756,15519,Other,35,0.3215,Reject,0.17161150490429167,0.3,1.0,5.827115149171982
LENDING-102532,Patricia Taylor,Japan,58848,0.5587,657,26921,Male,21,0.4487,Reject,0.45746669385535615,0.3,1.0,2.185951487686193
LENDING-102533,James Smith,Singapore,55412,0.2634,750,10742,Other,71,0.2604,Approve,0.19385692629755288,0.3,1.0,5.158443492831875
LENDING-102534,Richard Williams,France,32091,0.0607,704,15231,Female,50,0.2614,Approve,0.474619052070674,0.3,1.0,2.1069529249556824
LENDING-102535,Robert Williams,United States,15843,0.0163,757,5000,Other,36,0.1984,Approve,0.31559679353657766,0.3,1.0,3.1686
LENDING-102536,Barbara Thomas,Australia,88550,0.3382,727,41000,Male,42,0.2914,Approve,0.46301524562394125,0.3,1.0,2.1597560975609755
LENDING-102537,Linda Gonzalez,Germany,24048,0.4106,622,7203,Male,60,0.4599,Reject,0.2995259481037924,0.3,1.0,3.338608912952936
LENDING-102538,Jessica Thomas,United Kingdom,33924,0.1018,571,15528,Male,44,0.4179,Reject,0.45772904138662895,0.3,1.0,2.1846986089644513
LENDING-102539,Richard Davis,France,45479,0.1661,750,13056,Male,18,0.2362,Approve,0.28707755227687504,0.3,1.0,3.4833792892156863
LENDING-102540,Jennifer Johnson,Canada,33201,0.0684,563,5376,Female,39,0.417,Reject,0.16192283364958887,0.3,1.0,6.17578125
LENDING-102541,David Lopez,Australia,22370,0.3537,664,5827,Other,29,0.3978,Approve,0.26048278945015646,0.3,1.0,3.8390252273897376
LENDING-102542,Michael Smith,Singapore,24104,0.4075,701,11077,Female,75,0.3727,Approve,0.45955028211085297,0.3,1.0,2.1760404441635823
LENDING-102543,Richard Martinez,Singapore,20991,0.2928,771,7758,Female,75,0.2635,Approve,0.36958696584250395,0.3,1.0,2.705723124516628
LENDING-102544,Joseph Davis,France,60826,0.3673,618,22747,Female,58,0.4329,Reject,0.37396836878966233,0.3,1.0,2.6740229480810656
LENDING-102545,Mary Miller,Canada,85413,0.4151,586,25214,Male,66,0.4698,Reject,0.2952009647243394,0.3,1.0,3.387522804790989
LENDING-102546,Thomas Lopez,Australia,54105,0.0857,786,12079,Other,43,0.1685,Approve,0.22325108585158487,0.3,1.0,4.479261528272208
LENDING-102547,Richard Martinez,Australia,86798,0.2757,663,27817,Other,44,0.3433,Approve,0.32047973455609574,0.3,1.0,3.1203221051874754
LENDING-102548,Karen Williams,Australia,30099,0.4665,719,12009,Male,43,0.3678,Approve,0.39898335492873516,0.3,1.0,2.50637022233325
LENDING-102549,Elizabeth Moore,Canada,44766,0.453,584,5210,Female,70,0.5037,Reject,0.11638296921770987,0.3,1.0,8.59232245681382
LENDING-102550,Mary Anderson,Singapore,42673,0.2108,559,6874,Male,31,0.4594,Reject,0.16108546387645584,0.3,1.0,6.207884783241199
LENDING-102551,Joseph Miller,Canada,27327,0.3168,686,13008,Female,19,0.3603,Approve,0.4760127346580305,0.3,1.0,2.1007841328413286
LENDING-102552,Jessica Thomas,Germany,27215,0.4746,791,7933,Other,72,0.2931,Approve,0.29149366158368545,0.3,1.0,3.4306063279969745
LENDING-102553,Joseph Wilson,Germany,28658,0.2897,711,11188,Male,36,0.3242,Approve,0.390397096796706,0.3,1.0,2.56149445834823
LENDING-102554,Robert Wilson,United States,48322,0.4913,779,23788,Female,33,0.3007,Approve,0.49228094863623195,0.3,1.0,2.0313603497561794
LENDING-102555,Charles Martin,France,43932,0.0358,787,5055,Other,73,0.1575,Approve,0.11506419011199126,0.3,1.0,8.69080118694362
LENDING-102556,Jennifer Jones,United States,17424,0.3773,734,8356,Female,39,0.331,Approve,0.47956841138659323,0.3,1.0,2.0852082336045954
LENDING-102557,Elizabeth Martinez,United States,60602,0.2435,572,18137,Male,25,0.446,Reject,0.2992805517969704,0.3,1.0,3.3413464189226443
LENDING-102558,Karen Miller,Germany,62792,0.3402,657,7761,Male,59,0.3812,Reject,0.1235985475856797,0.3,1.0,8.090709960056694
LENDING-102559,Michael Davis,Singapore,70588,0.3938,624,35171,Male,68,0.4294,Reject,0.49825749419164733,0.3,1.0,2.006994398794461
LENDING-102560,Charles Davis,Canada,74684,0.2089,598,31216,Male,35,0.4002,Reject,0.4179743988002785,0.3,1.0,2.392491030240902
LENDING-102561,Karen Davis,France,23391,0.1633,472,6760,Other,33,0.5497,Reject,0.2890000427514856,0.3,1.0,3.460207100591716
LENDING-102562,John Johnson,United States,15576,0.2999,637,7582,Female,31,0.4145,Reject,0.48677452491011813,0.3,1.0,2.0543392244790293
LENDING-102563,Joseph Miller,Japan,15210,0.3804,668,7193,Male,75,0.4051,Approve,0.47291255752794215,0.3,1.0,2.114555818156541
LENDING-102564,Thomas Davis,Australia,38399,0.57,705,11399,Male,21,0.41,Reject,0.29685668897627543,0.3,1.0,3.3686288270900957
LENDING-102565,Sarah Hernandez,United Kingdom,24178,0.2883,703,11111,Female,71,0.3348,Approve,0.4595500041359914,0.3,1.0,2.176041760417604
LENDING-102566,Susan Gonzalez,United Kingdom,16083,0.2807,777,5000,Male,32,0.2558,Approve,0.31088727227507307,0.3,1.0,3.2166
LENDING-102567,Thomas Williams,United States,45197,0.0434,816,7725,Other,35,0.1275,Approve,0.17091842378918956,0.3,1.0,5.850744336569579
LENDING-102568,William Taylor,France,31838,0.3547,590,5000,Female,21,0.4741,Reject,0.15704504051762044,0.3,1.0,6.3676
LENDING-102569,James Smith,Canada,31606,0.3903,678,13835,Male,46,0.3889,Approve,0.4377333417705499,0.3,1.0,2.284495843874232
LENDING-102570,Jennifer Johnson,France,13255,0.1943,486,5533,Female,20,0.5488,Reject,0.4174273858921162,0.3,1.0,2.3956262425447314
LENDING-102571,Robert Jackson,Canada,33631,0.5482,655,6465,Male,73,0.4604,Reject,0.19223335612976122,0.3,1.0,5.202010827532869
LENDING-102572,Patricia Rodriguez,United Kingdom,36248,0.3941,651,16814,Other,31,0.4172,Reject,0.4638600750386228,0.3,1.0,2.15582252884501
LENDING-102573,Susan Rodriguez,Germany,57524,0.044,636,18294,Female,46,0.3179,Reject,0.31802378137820736,0.3,1.0,3.144418935170001
LENDING-102574,Mary Taylor,France,66656,0.0399,618,29603,Male,21,0.3317,Reject,0.4441160585693711,0.3,1.0,2.251663682734858
LENDING-102575,Robert Williams,Germany,48011,0.142,698,10682,Male,31,0.2844,Approve,0.22249067921934557,0.3,1.0,4.494570305186294
LENDING-102576,Sarah Taylor,Germany,30935,0.3082,696,5000,Female,73,0.345,Approve,0.16162922256343948,0.3,1.0,6.187
LENDING-102577,Richard Thomas,Germany,15173,0.4818,635,5000,Male,68,0.4715,Reject,0.3295327225993541,0.3,1.0,3.0346
LENDING-102578,Sarah Lopez,Canada,65333,0.3774,698,32421,Male,26,0.3464,Approve,0.4962423277669784,0.3,1.0,2.015144505104716
LENDING-102579,Karen Moore,United Kingdom,72637,0.1041,656,24298,Other,63,0.3065,Reject,0.334512713906136,0.3,1.0,2.989422997777595
LENDING-102580,Linda Smith,Singapore,66385,0.3897,689,19556,Other,70,0.3594,Approve,0.29458462001958274,0.3,1.0,3.394610349764778
LENDING-102581,David Martinez,United Kingdom,34506,0.4921,749,5376,Other,57,0.3406,Approve,0.15579899147974266,0.3,1.0,6.418526785714286
LENDING-102582,Jennifer Williams,Germany,73520,0.3183,538,36235,Female,48,0.4991,Reject,0.49285908596300326,0.3,1.0,2.0289775079343175
LENDING-102583,Linda Hernandez,Germany,37270,0.1535,705,6380,Other,33,0.2856,Approve,0.1711832573115106,0.3,1.0,5.841692789968652
LENDING-102584,Patricia Moore,Australia,17247,0.3698,847,5466,Other,68,0.2056,Approve,0.31692468255348755,0.3,1.0,3.155323819978046
LENDING-102585,Jessica Wilson,United States,38886,0.1446,749,9808,Other,26,0.2341,Approve,0.2522244509592141,0.3,1.0,3.9647226753670473
LENDING-102586,Robert Davis,Germany,14644,0.2283,660,5000,Other,72,0.3684,Approve,0.3414367659109533,0.3,1.0,2.9288
LENDING-102587,Robert Gonzalez,United States,67785,0.6901,709,16492,Male,55,0.427,Reject,0.2432986648963635,0.3,1.0,4.110174630123696
LENDING-102588,Richard Jackson,United States,82941,0.1486,595,27716,Female,41,0.3813,Reject,0.3341652499969858,0.3,1.0,2.9925313898109396
LENDING-102589,Richard Davis,Japan,25805,0.5211,589,5000,Male,42,0.5282,Reject,0.1937608990505716,0.3,1.0,5.161
LENDING-102590,Karen Moore,Singapore,35037,0.2131,570,10721,Male,57,0.4519,Reject,0.3059908097154437,0.3,1.0,3.2680720082081893
LENDING-102591,Patricia Jackson,Singapore,36041,0.3629,617,13549,Male,72,0.445,Reject,0.375932965234039,0.3,1.0,2.6600487120820726
LENDING-102592,James Taylor,Australia,41112,0.5254,701,5079,Female,57,0.3996,Reject,0.12354057209573847,0.3,1.0,8.094506792675723
LENDING-102593,David Moore,France,73470,0.5335,605,19053,Male,29,0.4906,Reject,0.2593303389138424,0.3,1.0,3.856085655802236
LENDING-102594,Karen Thomas,Canada,17169,0.1777,773,7386,Other,48,0.2287,Approve,0.43019395421981477,0.3,1.0,2.324532900081235
